"1816" "1817" "1818" "1819" "1820" "1821" "1822" "1823" "1824" "1825" "1826" "1827" "1828" "1829" "1830" "1831" "1832" "1833" "1834" "1835" "1836" "1837" "1838" "1839" "1840" "1841" "1842" "1843" "1844" "1845" "1846" "1847" "1848" "1849" "1850" "1851" "1852" "1853" "1854" "1855" "1856" "1857" "1858" "1859" "1860" "1861" "1862" "1863" "1864" "1865" "1866" "1867" "1868" "1869" "1870" "1871" "1872" "1873" "1874" "1875" "1876" "1877" "1878" "1879" "1880" "1881" "1882" "1883" "1884" "1885" "1886" "1887" "1888" "1889" "1890" "1891" "1892" "1893" "1894" "1895" "1896" "1897" "1898" "1899" "1900" "1901" "1902" "1903" "1904" "1905" "1906" "1907" "1908" "1909" "1910" "1911" "1912" "1913" "1914" "1915" "1916" "1917" "1918" "1919" "1920" "1921" "1922" "1923" "1924" "1925" "1926" "1927" "1928" "1929" "1930" "1931" "1932" "1933" "1934" "1935" "1936" "1937" "1938" "1939" "1940" "1941" "1942" "1943" "1944" "1945" "1946" "1947" "1948" "1949" "1950" "1951" "1952" "1953" "1954" "1955" "1956" "1957" "1958" "1959" "1960" "1961" "1962" "1963" "1964" "1965" "1966" "1967" "1968" "1969" "1970" "1971" "1972" "1973" "1974" "1975" "1976" "1977" "1978" "1979" "1980" "1981" "1982" "1983" "1984" "1985" "1986" "1987" "1988" "1989" "1990" "1991" "1992" "1993" "1994" "1995" "1996" "1997" "1998" "1999" "2000" "2001" "2002" "2003" "2004" "2005" "2006" "2007" "2008" "2009" "2010" "2011" "2012" "2013" "2014" "2015" "2016" "2017" "2018" "2019" "2020" "2021" "2022"
"38" 200596.28 203742.17 205583.98 206603.86 207395.19 208056.88 207993.86 207620.46 215628.78 221072.89 217298.43 215825.25 215036.16 213243.65 215482.34 221985.59 229251.27 239146.65 233574.01 224736.81 230242.28 233978.14 234198.55 229461.31 225184.53 225421.47 225596.05 226107.12 225740.51 226590.94 227791.14 228087.62 229342.22 229460.71 230089.78 231897.97 233604.16 235659.23 237509.13 239368.71 241364.7 242984.77 244490.34 244092.86 244074.54 250188.51 250646.19 251087.48 252039.58 253439.19 253561.64 252669.51 252734.67 243829.96 244764.57 243638.86 242219.88 244506.35 248240.96 250261.75 248684.54 247482.3 249524.45 252533.71 256368.35 255124.33 251160.9 252216.78 256111.52 254460.74 249943.62 250990.74 253808.11 257739.4 257413.25 250112.01 243639.18 242416.01 248314.89 256995.7 258790.13 261176.94 266670.13 269519.11 265274.77 272162.59 268124.37 269218.41 277882.24 281306.18 273740.56 270825.69 272061.41 257748.54 258388.06 286699.62 279340.35 293681.5 256014.32 248899.64 248336.33 247879.36 255813.89 250575.34 297254.59 297446.1 295796.6 302130.88 302457.11 299231.96 303121.88 301093.55 301686.63 297261.7 298597.06 304481.81 308252.59 307508.95 311756.83 319498.61 316996.22 315241.61 325441.81 314249.9 312447.49 307584.14 304331.68 302545.06 299297.58 299380.13 311895.61 314369.12 309986.84 302146.15 297192.92 305923.3 300600.87 261949.37 156097.32 159368.29 176325.62 184631.82 292652.07 342241.88 334166.56 324624.47 325982.6 332654.98 331990.55 331054.29 331593.94 329383 333209.92 338968.28 332501.99 325226.29 319084.09 314444.11 306186.18 302807.2 298809.29 295743.75 292414.95 253443.7 277844.27 297392.19 312059.72 312584.43 364988.03 423338.24 432332.32 438159.86 439407.4 430811.2 425972.03 426427.8 425161.55 429120.39 428192.07 429501.79 428323.45 434424.26 433506.86 435746.27 432912.25 440764.06 449601.58 448199.27 444368.15 437193.48 432695.07 433674.17 436114.08 448506.37 450715.58 450685.7 428065.19 410032.68 387872.54 392508.33 399447.75 401287.45 421852.87 434408.83 431166.66 418783.64 409816.7
"39" 193966.43 198704.94 201356.42 203377.17 204252.36 205145.28 206020.66 205892.04 205529.08 213699.19 218450.91 214137.23 212966.25 212102.01 210585.34 212121.96 218198.06 226119.58 235914.93 230212.9 223311.91 228950.63 231385.71 232362.77 227323.53 222534.36 222948.23 223146.91 223586.92 223312.26 223466.47 224497.2 225338.41 226117.89 226434.19 227651.01 229685.63 231614.49 233205.31 234639.51 237514.29 240117.71 241304.51 242579.28 241925.44 246687.66 248569.91 248604.09 248766.57 249200.8 249643.43 249809.4 249569.36 240192.88 240206.96 240303.09 240180.6 239974.21 241430.74 244007.64 244962.14 244742.51 245285.5 246869.23 249184.35 252687.55 252821.67 249538.81 249243.52 254050.58 245335.96 237596.87 246469.22 250723.14 254738.14 256305.15 249948.29 242543.2 239253.76 244996.36 245524.46 245994.83 255816.32 263179.96 267122.29 261896.9 268648.57 264514.78 265562.82 276799.67 279122 268276.76 265846.77 272420.42 260164.71 256823.4 283689.73 276544.42 247684.94 256497.31 248375.74 248340.64 249246.21 248010.45 290897.13 295551.91 295523.13 294013.37 300354.45 301510.07 298063.72 300978.97 299100.45 299610.49 296061.22 296995.79 301789.28 305554.05 304909.07 309678.02 318252.29 316252.9 314505.2 309241.59 310640.39 308951.52 306030.51 300960.15 300329.83 299470.33 312374.94 310834.28 313294.93 309035.8 301287.06 296300.06 305008.02 299825.9 261538.42 156255.32 159810.77 176900.7 185143.24 293040.58 342417.81 334689.87 327707.2 328583.02 332910.88 332172.58 331165.9 331664.1 329338.23 333114.93 339235.2 333011.62 325385.24 319012.11 314272.29 305099.03 301957.11 298914.66 295727.22 292441.39 253608.57 278155.78 297453.81 311952.03 312603.83 364975.32 423278.4 432287.22 438140.76 439652.3 431183.18 426089.14 426587.76 425522.74 429314.7 428126.76 429454.81 428261.24 434321.87 434013.63 436670.54 433842.98 441955.14 450744.5 449448.26 445751.86 438103.25 433915 434946.54 436934.78 449639.32 451998.65 451945.69 429094.75 411124.43 389006.63 393469.22 400309.38 402884.47 423760.93 436399.81 433514.22 420956.81
"40" 194697.48 192652.98 196082.71 198883.33 201171.57 202418.29 203097.65 203742.73 203768.81 203317.8 209011.09 213627.94 211433.25 210109.55 209178 207517.98 209067.58 215429.59 223232.13 232699.13 228610.07 221556.38 225759.85 228945.13 230461.16 225064.84 219828.44 220438.42 220721.67 221122.3 221297.3 221470.41 221912.8 222155.74 223007.88 224211.63 225808.97 227791.89 229162.58 230581.48 232669.74 235819.76 238360.58 239480.02 240797.89 244445.92 244582.09 246386.72 246488.41 246296.76 246618.15 247017.9 246803.35 237168.91 236692.89 236079.22 236944.11 237972.79 237822.01 238348.69 241717.78 243888.19 242989.49 243069.73 244170.79 248799.22 252862.03 251389.82 247863.16 246228.3 245970.16 239287.27 234409.63 242017.38 247590.46 250075.31 252515.23 248682.69 241445.93 236095.25 243760.51 243891.79 240830.96 252544.93 261778.46 264626.44 258569.63 265183.98 260854.22 261862.07 272500.73 273708.11 262691.07 260859.2 272857.94 261147.98 253939.23 280586.84 233462.72 248331.83 255632.71 248318.95 249645.21 245299.46 292034.43 289004.34 293553.7 293634.51 292124.6 298390.37 299378.54 295810.54 298842.58 296951.91 297559.88 293711.74 294280.28 299059.05 302875.81 302236.36 307996.6 317521.04 315591.18 299261.16 305517.03 306469.87 307217.75 302550.61 298735.14 300585.63 312333.71 311574.18 310050.04 312261.39 308093.41 300427.56 295430.42 304139.69 299251.35 261675.61 156747.9 160424.45 177353.21 185422.89 293341.37 342705.45 337507.14 330289.11 328675.47 332852.54 332167.51 331179 331630.95 329302.02 332991.2 339463.12 333303.73 325342.67 318739.43 314136.32 305176.43 301884.5 298676.76 295451.83 292259.52 253563.75 278121.21 297184.51 311627.5 312431.97 364831.26 423089.03 432149.26 437991.31 439349.87 431079.75 426132.2 426592.7 425613.35 429221.72 427861.81 429246.02 428038.57 434553.59 434890.33 437553.32 434745.14 443160.47 451918.69 450559.87 446848.94 438860.04 434678.46 435799.8 437562.26 449615.56 451978.5 453099.76 430592.53 412051.64 389550.19 394636.66 402113.28 404189.31 425480.76 438581.9 435301.27
"41" 195270.28 193179.09 189752.37 193369.85 196402.69 197800.98 198872.77 200579.69 201447.33 201543.23 200859.28 206709.18 211365.32 208734 207233.39 208212.06 206449.7 206373.84 212938.21 220366.78 230948.56 226576.39 218090.09 222700.41 226428.08 225722.62 219992.94 217067.04 217993.81 218368.86 218957.41 218724.69 218607.76 218904.9 219101.04 220564.36 221567.52 223416.55 225441.09 226548.06 228037.86 229179.18 232762.68 236464.65 237807.15 242469.41 240235.93 241093.82 244117.27 244213.83 243288.01 243011.17 243761.19 234484.88 233811.95 233221.61 232677.78 233923.56 235852.62 235673.71 238367.42 241814.75 241998.16 241204.32 240817.16 243792.56 247965.79 250237.07 249885.17 246136.34 246829.75 247705.76 239496.5 231304.36 237509.37 249668.47 252316.12 250319.91 247433.47 240367.63 239156.88 245383.44 238834.2 237543.62 251145.45 260381.57 262282.05 255287.97 261668.78 257142.33 259293.3 269294.37 268467.42 257319.92 256001.15 270026.95 259245.33 251247.22 237097.84 234407.11 247655.38 255351.68 249696.22 244495.59 287027.03 290331.01 287275.99 291701.87 291703.68 290186.14 296487.19 297392.15 293764.98 296765.13 294857.68 295373.38 291258.28 291566.04 296368.15 300162.79 300539.36 307245.91 316656.85 300079.06 295967.83 301212.23 303939.61 303445.95 300091.34 298857.31 313578.88 311207.47 310575.75 309059.32 311218.76 307102.26 299482.95 294573.46 303477.34 299167.83 262268.77 157447.37 160935.64 177576.14 185658.3 293791.63 345397.85 339888.28 330351.03 328483.74 332602.34 331989.7 330902.5 331440.41 329228.06 332836.43 339448.18 333363.15 325109.03 318461.78 313934.38 304967.94 301601.79 298284.55 295035.21 291945.89 253156.11 277602.66 296604.13 311004.13 311975.4 364395.04 422655.57 431770.79 437608.63 438825.24 430715.81 425850.69 426244.31 425337.56 428836.44 427358.08 428744.14 428182 435246.75 435655.48 438309.5 435534.82 444204.25 452789.96 451520.69 447873.16 439635.26 435642.95 436768.37 438323.76 450646.13 452492.34 453068.8 430784.21 412712.7 390332.11 395506.6 403560.95 406241.29 427596.99 440415.28
"42" 188913.54 192979.88 190030.91 186769.39 190655.88 193419.4 195204.93 196687.47 198049.39 199062.4 198788.39 198019.5 204501.48 209110.74 205998.58 205908.49 206968.57 203896.02 203980.41 210463.7 218420.17 228482.12 223089.62 214750.27 219577.23 222386.85 222193.76 217617.57 214414.89 215633.17 215943.76 216222.75 215649.52 215339.58 216036.61 216579.24 217822.59 218634.49 220550.15 222909.19 223896.4 225198.86 225667.96 229586.43 234742.83 238684.3 238339.8 236413.89 237517.37 241694.62 239944.47 238539.66 239540.98 231326.74 231230.16 229764.5 229784.21 229645.12 230983.87 233740.3 232787.87 234841.05 238989.73 240060.51 239382.53 238644.11 240932.64 244525.53 247525.45 248329.19 244280.81 243369.26 245576.09 239813.65 228148.54 231924.62 245026.04 248816.76 248165.32 246216.85 239222.88 237030.77 241792.82 235486.77 235942.33 249695.88 259029.93 259886.83 252008.46 258154.6 254511 257657.03 266016.93 263216.28 251948.79 252788.4 268834.17 257150.65 212279.82 237970.47 234015.82 247470.41 256386.25 245695.43 287518.91 285170.35 288607.32 285568.67 289782.87 289829.14 288341.36 294675.19 295400.18 291508.28 294520.55 292592.21 293169.03 288842.29 288926.36 293672.49 298249.32 299597.15 306332.87 301011.12 296649.5 292096.37 298536.52 299434.6 300742.87 300038.01 311596.01 312495.86 310151.77 309561.37 308048.74 310187.21 306077.91 298536.13 293928.92 303335.86 299510.53 263120.54 158010.77 161202.91 177767.81 185977.61 296717.14 347731.52 339683.76 330120.8 328114.15 332250.82 331638.15 330563.31 331264.78 329174.24 332498.43 339241.9 333254.46 324705.43 318015.5 313611.47 304706.07 301272.59 297872.47 294605.7 291535.31 252477.18 276687.53 295642.49 310015.93 311166.23 363609.04 421866.25 431043.99 437054.88 438349.49 430377.53 425511.6 425809.44 424978.7 428419.46 426827.3 428651.6 428709.86 435862.85 436333.71 438999.86 436238.92 445096.64 453654.29 452133.73 447605.38 438731.38 435079.65 436776.49 437971.89 450006.72 452485.14 452760.81 430619.96 413171.97 390841.62 396095.5 404373.33 407130.92 428355.38
"43" 183994.07 185843.75 189877.93 186818.19 183800.29 188068.3 191201.94 193334.49 194493.71 195436.98 196175.32 195961.43 195565.82 202307.81 206818.36 204402.26 204300.75 204673.54 201657.24 201595.59 207771.11 215131.31 225075.17 219736.59 211368.3 216760.2 220110.7 220125.84 215380.73 211849.39 212661.23 212761.32 213348.66 212199.44 212233.02 213257.46 213453.64 214937.93 215214.15 217492.57 220136.82 220851.34 222452.23 222063.86 226612.78 235254.5 234424.12 235487.37 232510.01 233799.33 237045.45 235190.58 235433.42 227066.49 227849.67 227280.61 226471.66 227443.69 226687.94 228053.22 229245.76 228614.91 232284.64 236102.59 238081.32 237129.82 235809.45 237784.03 240994.73 244770.27 242128.79 237488.83 239702.92 243584 240091.91 238024.36 241329.3 242256.65 245373.9 246045.29 234711.71 227884.8 234878.55 239896.25 233836.45 234244.24 248196.77 257682.3 257540.12 248628.46 255613.17 252906.93 256200.8 262932.4 258053.24 248688.98 251699.39 267640.65 217462.6 212788.15 237732.42 233985.36 248629.75 251310.23 287886.62 285675.56 283388.38 286960.88 283763.11 287732.32 287795.49 286433.05 292925.91 293370.68 289293.07 292189.57 290162.1 290754.01 286397.49 286277.94 291716.57 297089.79 298496.2 290948.59 297420.82 292638.69 289827.56 293951.93 295996.42 300387.58 312719.32 310466.65 311396.75 309018.57 308474.56 307004.24 309138.63 305060.41 297725.23 293745.51 303671.6 300095.56 263740.58 158310.68 161438.92 178029.91 187788.67 299027.32 347711.23 339241.89 329704.23 327663.24 331822.38 331327.69 330275.89 331093.03 328917.04 331977.23 338884.14 332202.69 323464.5 317477.87 313169.99 304352.66 300927.26 297455.8 294025.67 290949.27 251764.49 275746.88 294675.98 309040.28 310372.78 362870.81 421208.38 430281.16 436240.83 437554.28 429638.75 424767.05 424990.27 424304.17 427678.88 426677.85 429023.46 429097.7 436321.92 436827.57 439517.78 436719.29 445376.73 453725.7 452138.27 447095.77 438422.83 435563.09 437381.28 438304.78 450059.75 452327.86 452500.7 430782.95 414171.72 391382.15 396527.55 405286.71 407889.42
"44" 179887 180553.77 183063.14 186737.37 183640.34 181567.14 186245.71 189096.56 191457.15 192219.39 192922.31 193813.8 193518.17 193134.5 200089.06 204762.98 202033.23 202081.99 202699.3 199417.36 198178.24 204055.7 212044.27 221819.1 216367.22 209809.04 215422.66 217524.3 218206.68 213223.15 209074.58 209880.57 210005.39 210133.92 208923.15 208449.61 209563.68 210639.87 211568.04 211599.51 213650.81 216629.47 218113.2 219636.41 218680.91 225835.18 231099.24 231742.44 232564.75 228480.96 228527.16 232891.1 232392.33 223463.26 223401.62 223162.07 223522.97 224234.88 225168.03 223729.62 224210.45 226666.9 227131.46 229653.38 233163.64 233477.96 232435.44 233088.23 234550.81 237435.58 240499.08 239004.27 235401.5 236201.23 241564.63 230707.26 224270.47 236696.05 239547.01 241953.07 247971.69 236533.55 225763.16 232485.66 237746.42 232238.46 232644.49 246796.78 256431.55 255144.1 246264.17 254092.17 251309.44 254649.32 259742.07 254978.77 247549.68 250647.6 226612.04 217870.83 212098.55 237583.87 235448 243017.78 293503.75 286048.79 283844.71 281621.8 285190.37 281881.32 285789.45 285959.22 284695.98 291008.32 291273.79 286915.38 289696.26 287758.5 288490.12 283847.43 284266.12 290491.88 295820.98 283472.96 287290.97 293273.52 290329.93 285726.55 290404.28 294847.21 312673.19 311384.63 309275.79 310192.57 307842.66 307391.28 305913.82 308014.26 304156.03 297267.44 293906.71 304237.51 300452.87 263986.9 158556.74 161738.51 180065.78 189701.49 299210.37 347415.1 338675.85 329214.54 327159.11 331448.36 331015.88 329930.94 330697.64 328452.25 331298.79 338603.36 331912.72 322680.27 316729.84 312555.85 303861.2 300445.35 296780.09 293209.37 290285.27 250997.23 274750.71 293650.06 308038.61 309563.4 362128.44 420527.23 429479.93 435391.2 436655.86 428776.2 423932.84 424138.06 423592.64 427584.45 427168.99 429335.76 429440.77 436753.16 437301.93 439933.01 437153.57 445242.63 453715.61 452020.37 446355.39 438560.24 436123.19 437724.64 438472.01 449742.7 451764.23 452472.8 431486.55 414915.3 391732.28 397006.81 405963.49
"45" 174415.12 176761.15 178105.12 180273.59 183653.2 182162.79 180481.4 183940.81 186982.24 189494.29 190498.81 190803.62 191239.25 191105.32 190700.61 196029.04 200731.64 199954.13 200179.78 200711.72 196726.95 195160.39 201393.77 209129.27 218570.58 214905.22 208275.19 212254.33 215076.8 216349.75 211480.88 206711.57 207147.4 206945.51 207102.6 207180.67 206719.73 206933.46 207339.59 207989.79 210622.83 213044.64 213984.1 215328.9 217047.45 224596.41 227701.13 228443.69 229003.74 229531.18 229750.14 229955.69 230038.55 220824.29 220165.47 220363.3 221010.67 221341.97 222050.44 222876.81 223225.2 224229.89 225346.45 225561.74 226955.93 230556.78 231646.06 230103.58 230296.42 231308.64 236140.16 239805.21 237338.73 233502.3 232682.79 231645.09 223026.93 220065.44 232113.92 236835.94 238295.42 245760.22 234319.14 223436.23 229933.83 235647.23 230688.28 231094.56 245446.09 255029.96 253675 244826.37 252622.43 249701.65 253033.52 258287.69 253632.98 246220.61 211751.19 226753.75 217131.28 211698.53 238957.63 231346.02 285518.63 291542.7 284046.55 281906.62 279758.23 283356.75 279945.74 283735.83 284031.13 282734.86 289082.59 288990.57 284393.91 287177.83 285330.74 286038.8 281904.37 282787.77 288911.29 281110.28 280322.88 283232.58 290804.65 286102.18 282510.7 289117.04 306401.66 310855.82 309651.14 308003.78 308975.28 306610.45 306199.68 304766.62 307021.61 303644.61 297136.73 294232.52 304603.29 300504.15 264193.85 158870.95 163585.12 181589.55 189581.41 298961.25 346790.93 338016.59 328553.58 326563.42 331048.01 330681.72 329391.39 330123.64 327869.74 329233.54 336456.67 330981.9 321721.56 315863.61 311861.82 303286.89 299770.53 296076.61 292617.42 289884.81 250491.84 274029.73 292888.34 307299.18 309018.54 361613.45 420027.11 428892.49 434729.47 435915.96 428103.24 423296.67 423482.97 423314.71 427776.01 427467.03 429436.24 429614.69 437036.77 437572.5 440412.01 437220.29 445166.21 453839.52 452072.16 446429.54 438526.8 436289.08 437770.91 438212.87 449593.23 451627.11 452406.26 431082.53 414844.37 392076.04 397063.38
"46" 171287.05 171810.48 174400.2 175660.44 177537.88 182255.1 180883.69 177944.61 181615.68 184767.56 185989.25 186600.64 187967.7 188690.24 188700.7 188111.26 193743.56 199061.91 198171.46 198244.4 198750.14 194429.52 192711.55 198903.29 206217.27 216450.25 212623.68 204831.81 209191.66 212666.99 211636.59 206208.22 203746.23 204126.92 204051.71 204751.1 204891.9 204279.42 203800.05 203807.96 205894.28 208997.04 210556.35 211291.84 212758.28 218880.05 222286.2 224915.09 225730.23 226150.84 227126.24 227257.62 226859.11 218482.27 217815.84 217549.67 218330.47 218849.13 219194.68 219827.88 221425.51 221604.65 222131.44 223929.38 223908.26 227981.71 231711.81 229769.92 227716.55 227507.31 231504.38 236523.75 237512.95 235858.68 231571.84 234042.2 235051.72 223736.53 215884.93 227496.82 238128.36 238641.48 243401.64 231832.84 220785.57 227285.68 233497.76 229088.87 229544 243996.52 252628.42 251195.2 243449.36 251150.94 248094.06 250525.44 256085.73 252208.56 208065.91 211493.25 225591.99 216340.89 212721.45 235655.74 272910.99 283201.58 289134.66 282007.41 279902.98 277879.24 281129.26 277714.74 281870.76 282049.95 280724.76 286694.16 286389.09 281828.85 284675.93 282822.87 283968.52 280477.9 281307.05 273900.52 277675.84 276731.53 280764.48 286356.08 283360.02 282127.37 300836.03 304543.44 308952.09 308159.27 306643.36 307624.31 305317.03 304941.69 303677.32 306276.44 303373.19 297184.7 294322.08 304603.32 300433.41 264511.42 160745.49 165171.24 181367.17 189229.93 298506 346084.09 337353.81 327984.02 325982.12 330619.14 330146.24 328688.72 329391.98 327144.78 328396.69 335433.62 329870.76 320632.88 314885.37 311052.14 302797.52 299376.38 295664.17 292340.21 289834.92 250339.17 273672.96 292517.92 306994.73 308645.4 360976.45 419370.66 428108.73 433858.52 434981.71 427246.09 422504.24 423254.98 423499.08 427850.77 427681.93 429494.37 429720.08 437155.96 437502.1 440096.28 437146.3 444727.99 453258.69 452084.73 446180.57 438542.34 436213.72 437454.83 437690.81 449195.78 452166.48 452127.62 431077.08 415659.35 392458.21
"47" 171184.31 168663.8 169329.92 172032.08 173237.73 175757.69 180322.76 178102.78 175370.65 179169.23 181682.36 183044.76 184014.23 185136.7 186139.39 185904.64 184826.13 191572.33 197659.33 196330.89 196135.46 195451.18 191153.73 190408.7 196381.75 204166.97 214120.52 209268.84 201449.6 206143.2 208613.28 207917.18 203654.3 200479.98 201229.92 201620.91 202203.05 202413.88 201292.28 200393.18 201656.91 204149.04 206561.87 207996.54 208768.32 214417.55 216673.04 219562.1 222049.24 222879.86 223003.65 223803.49 223962.24 215155.62 215386.41 213982.28 214026.24 215868.24 216696.6 216982.57 217426.39 218815.65 218829.93 219925.21 222412.42 221452.03 224083.62 228655.39 227847.24 225330.95 225284.77 228793.27 233585.18 235374.55 234303.56 231399.07 232198.86 233411.33 224438.07 211641.06 215521.57 230238.27 237060.48 240635.94 228880.62 218137.23 224736.24 231397.68 227587.8 227944 241445.78 249132.83 248736.81 242080.91 249729.4 245671.47 247232.93 253675.23 213298.73 208039.57 210232.73 224793.43 217079.93 208187.04 276784.26 270434.96 280453.39 286750.69 279891.78 277905.86 275589.12 278564.68 275532.27 279698.83 279876.86 278153.87 283818.37 283576.33 279169.71 281971.41 280638.65 282458.07 278963.66 267005.57 271153.34 274600.38 274621.08 276469.99 283472.73 282299.33 292886.85 299068.17 302765.86 307366.08 306660.76 305183.78 306213.68 303951.32 303660.88 302743.67 305687.31 303231.43 297045.45 294096.02 304461.93 300455.68 266775.16 162149.8 165055.47 181010.5 188785.77 297916.09 345365.71 336725.13 327349.04 325353.93 330001.91 329465.38 327908.82 328353.12 326064.57 327410.71 334323.14 328702.61 319525.18 313891.24 310177.88 302042.27 298584.66 294882.43 291714.99 289451.6 249877.46 273032.57 291989.74 306487.48 308011.69 360107.21 418413.06 427004.4 432693.7 433784.39 426151.42 422368.56 423733.71 423616.94 427874.99 427821.18 429492.97 429734.04 436957.83 437106.22 439756.63 436537.27 443998.72 452398.39 451370.19 446222.92 439060.2 435919.62 436644.14 437736.1 449443.32 451818.21 452120.15 431422.52 415798.06
